DRG Definition,Provider State,Total Discharges,Average Covered Charges,Average Total Payments
602 - CELLULITIS W MCC,VT,16,16330.1875,13023.125
602 - CELLULITIS W MCC,WA,321,32453.25545,10548.88785
602 - CELLULITIS W MCC,WI,250,29269.912,11161.304
602 - CELLULITIS W MCC,WV,111,22352.37838,8986.576576
602 - CELLULITIS W MCC,WY,13,32564.69231,11296
603 - CELLULITIS W/O MCC,AK,156,22958.44872,9535.134616
603 - CELLULITIS W/O MCC,AL,2825,17582.16673,4974.717876
603 - CELLULITIS W/O MCC,AR,1428,14876.42647,4890.327731
603 - CELLULITIS W/O MCC,AZ,2297,20971.88594,6024.560296
603 - CELLULITIS W/O MCC,CA,9880,36663.26842,7244.77834
603 - CELLULITIS W/O MCC,CO,1082,22044.60998,5515.792976
603 - CELLULITIS W/O MCC,CT,2121,17391.11834,6828.804338
603 - CELLULITIS W/O MCC,DC,368,20432.03533,7157.801631
603 - CELLULITIS W/O MCC,DE,548,13675.78832,6179.565694
603 - CELLULITIS W/O MCC,FL,10559,25471.08429,5275.382896
603 - CELLULITIS W/O MCC,GA,3079,17341.69731,5372.365703
603 - CELLULITIS W/O MCC,HI,293,20944.49488,7886.901024
603 - CELLULITIS W/O MCC,IA,1310,13153.6626,5125.862595
603 - CELLULITIS W/O MCC,ID,205,14378.89756,5266.892683
603 - CELLULITIS W/O MCC,IL,8088,18732.93039,5907.541667
603 - CELLULITIS W/O MCC,IN,3372,16142.43031,5277.385231
603 - CELLULITIS W/O MCC,KS,1135,17653.07489,5185.055507
603 - CELLULITIS W/O MCC,KY,2647,13744.46921,5175.099358
603 - CELLULITIS W/O MCC,LA,2609,17073.72403,5194.905711
603 - CELLULITIS W/O MCC,MA,4657,11351.28516,6458.14344
603 - CELLULITIS W/O MCC,MD,3379,7905.440959,7466.352175
603 - CELLULITIS W/O MCC,ME,660,14315.3697,5795.466667
603 - CELLULITIS W/O MCC,MI,5815,13281.1644,5883.301118
603 - CELLULITIS W/O MCC,MN,1706,15699.63423,5989.971278
603 - CELLULITIS W/O MCC,MO,3237,16957.09484,5280.410256
603 - CELLULITIS W/O MCC,MS,1767,17224.26372,5050.47425
603 - CELLULITIS W/O MCC,MT,231,11913.74892,5342.935065
603 - CELLULITIS W/O MCC,NC,4003,13978.53835,5681.460155
603 - CELLULITIS W/O MCC,ND,258,10855.68217,5491.062016
603 - CELLULITIS W/O MCC,NE,722,15796.43075,5579.385042
603 - CELLULITIS W/O MCC,NH,669,13945.42601,5535.689088
603 - CELLULITIS W/O MCC,NJ,6035,40596.30605,6234.007457
603 - CELLULITIS W/O MCC,NM,703,17374.40825,6233.753912
603 - CELLULITIS W/O MCC,NV,855,33292.56959,5913.676023
603 - CELLULITIS W/O MCC,NY,10223,21478.47217,7331.532916
603 - CELLULITIS W/O MCC,OH,6075,14247.51407,5264.10321
603 - CELLULITIS W/O MCC,OK,1567,17174.87301,5201.480536
603 - CELLULITIS W/O MCC,OR,680,15646.44412,6161.716176
603 - CELLULITIS W/O MCC,PA,7202,21833.23521,5568.689808
603 - CELLULITIS W/O MCC,RI,597,17717.96315,6539.852596
603 - CELLULITIS W/O MCC,SC,1966,20425.088,5505.615463
603 - CELLULITIS W/O MCC,SD,359,16907.25627,5720.54039
603 - CELLULITIS W/O MCC,TN,3441,16278.98169,5031.571346
603 - CELLULITIS W/O MCC,TX,10229,22199.52527,5508.261707
603 - CELLULITIS W/O MCC,UT,271,13951.69004,5441.254612
603 - CELLULITIS W/O MCC,VA,3629,16079.69441,5268.259025
603 - CELLULITIS W/O MCC,VT,219,10685.98174,6767.52968
603 - CELLULITIS W/O MCC,WA,2041,19246.0049,6076.062224
603 - CELLULITIS W/O MCC,WI,2188,15154.74634,5591.695155
603 - CELLULITIS W/O MCC,WV,1393,9954.772433,4934.274946
603 - CELLULITIS W/O MCC,WY,115,18693.98261,7632.93913
638 - DIABETES W CC,AK,32,21122.46875,7681.375
638 - DIABETES W CC,AL,970,19168.45567,4852.126804
638 - DIABETES W CC,AR,562,14900.35409,4897.660142
638 - DIABETES W CC,AZ,538,23738.90335,5943.70632
638 - DIABETES W CC,CA,3299,38874.31403,7468.691422
638 - DIABETES W CC,CO,354,20882.63842,5572.983051
638 - DIABETES W CC,CT,594,19433.75421,6978.757576
638 - DIABETES W CC,DC,194,21543.8299,7575.840206
638 - DIABETES W CC,DE,202,15334.29208,6130.846535
638 - DIABETES W CC,FL,3535,26997.35446,5355.212164
638 - DIABETES W CC,GA,1475,17958.54509,5417.650847
638 - DIABETES W CC,HI,37,17378.81081,7098.702703
638 - DIABETES W CC,IA,303,13724.0231,4957.881188
638 - DIABETES W CC,ID,78,13335.47436,5369.461539
638 - DIABETES W CC,IL,2548,21007.75785,6163.228022
638 - DIABETES W CC,IN,1219,16768.863,5326.392945
638 - DIABETES W CC,KS,291,19480.46392,5338.085911
638 - DIABETES W CC,KY,843,14320.35706,5248.434164
638 - DIABETES W CC,LA,866,18472.42379,5269.709007
638 - DIABETES W CC,MA,1327,12196.66767,6605.46948
638 - DIABETES W CC,MD,1389,8010.674586,7555.794816
638 - DIABETES W CC,ME,171,13827.45029,5527.438596
638 - DIABETES W CC,MI,2099,14551.101,6076.034302
638 - DIABETES W CC,MN,370,17700.90541,6225.813514
638 - DIABETES W CC,MO,1120,17711.13393,5388.352679
638 - DIABETES W CC,MS,720,16843.52917,5044.8625
638 - DIABETES W CC,MT,57,12841.70175,5157.298246
638 - DIABETES W CC,NC,2217,14802.09202,5742.458728
638 - DIABETES W CC,ND,65,10203.89231,5565.661539
638 - DIABETES W CC,NE,157,18027.03185,5469.617834
638 - DIABETES W CC,NH,129,13651.68992,5411.201551
638 - DIABETES W CC,NJ,1981,45233.53407,6469.980313
638 - DIABETES W CC,NM,201,18425.67164,6078.890547
638 - DIABETES W CC,NV,282,39030.33333,6099.457447
638 - DIABETES W CC,NY,3865,22557.86054,8116.50608
638 - DIABETES W CC,OH,2009,17034.31906,5364.247387
638 - DIABETES W CC,OK,607,18901.32784,5302.454695
638 - DIABETES W CC,OR,150,14560.53333,6158.333333
638 - DIABETES W CC,PA,2129,27059.0263,5942.645373
638 - DIABETES W CC,RI,148,19723.08784,6668.263513
638 - DIABETES W CC,SC,945,21336.71217,5567.901587
638 - DIABETES W CC,SD,73,18188.61644,5880.109589
638 - DIABETES W CC,TN,1310,17403.04504,5110.984733
638 - DIABETES W CC,TX,3421,25460.8556,5703.017246
638 - DIABETES W CC,UT,101,13082.47525,6144.29703
638 - DIABETES W CC,VA,1411,16675.48193,5442.415308
638 - DIABETES W CC,VT,51,14504.82353,7106.764706
638 - DIABETES W CC,WA,578,19499.55536,6083.745675
638 - DIABETES W CC,WI,509,17655.41061,6008.709234
638 - DIABETES W CC,WV,448,12547.22322,5102.953125
638 - DIABETES W CC,WY,45,16047.91111,7084.933333
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",AK,29,48853.75862,13086.93103
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",AL,1055,26286.4237,6809.285308
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",AR,615,22496.91545,6882.549593
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",AZ,1041,30363.60423,8015.802114
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",CA,4449,49218.35716,10091.54731
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",CO,519,31553.45665,7928.705202
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",CT,747,27257.79384,9758.658635
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",DC,309,33542.07443,11497.1068
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",DE,199,18742.79899,8642.376885
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",FL,3323,32786.33975,7205.17424
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",GA,2144,22775.63713,7451.15625
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",HI,134,28126.14179,10486.6791
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",IA,457,21580.84464,7193.137856
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",ID,138,18952.55797,7405.789855
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",IL,2978,27848.12727,8329.28912
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",IN,1480,22279.78446,7581.673648
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",KS,426,26288.87793,7049.938967
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",KY,921,20359.62106,7407.499457
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",LA,1038,22710.38825,7158.797688
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",MA,1260,17371.1873,9227.98492
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",MD,1538,11249.92913,10597.33485
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",ME,123,19587.72358,8034.235772
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",MI,2450,19497.32776,8608.706123
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",MN,736,22429.82201,8761.375
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",MO,1532,24576.63642,7377.591384
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",MS,821,24229.87576,7139.909866
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",MT,73,19816.0137,7152.657534
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",NC,2187,19994.51989,8055.137174
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",ND,160,14497.51875,7335.30625
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",NE,209,26683.21053,8266.076555
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",NH,143,21554.85315,7850.636364
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",NJ,1884,57544.37314,9024.393843
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",NM,214,23059.86916,8383.154206
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",NV,397,43254.73804,8171.40806
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",NY,3714,31477.0937,11181.87399
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",OH,2370,22848.38397,7504.699156
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",OK,696,25050.02586,7298.719828
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",OR,353,18635.87819,8106.968838
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",PA,2086,37349.03164,8156.963087
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",RI,74,35292.95946,11564.5
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",SC,1170,29017.35214,7652.477778
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",SD,75,29126.37333,8088.96
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",TN,1466,24118.99795,7152.5191
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",TX,5544,32025.9439,7792.203824
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",UT,175,17845.87429,7760.4
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",VA,1485,22122.89495,7532.343434
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",VT,38,16912.73684,10190.89474
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",WA,882,23632.80725,8547.794785
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",WI,643,20729.20995,8357.968896
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",WV,293,19475.71331,7749.849829
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",WY,23,31382.69565,10499.65217
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",AK,109,18825.06422,7702.330275
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",AL,3546,14848.64946,4065.469543
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",AR,2060,12526.69563,4040.245146
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",AZ,2124,20231.45386,4897.315443
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",CA,10497,32423.81404,5974.488425
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",CO,1605,19877.86417,4590.310903
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",CT,2119,16214.06654,5761.436055
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",DC,512,19201.10547,6460.242187
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",DE,412,13496.25728,5043.349515
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",FL,9901,22072.31956,4329.095748
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",GA,4189,14765.11769,4422.150155
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",HI,330,17689.66667,6112.193939
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",IA,1460,12163.04315,4343.680137
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",ID,333,11278.54655,4424.009009
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",IL,9248,17352.67658,4936.868296
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",IN,4316,13733.59754,4315.920528
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",KS,1692,15554.26241,4223.491726
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",KY,3271,12071.57505,4288.639866
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",LA,3096,13944.67474,4247.002261
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",MA,4537,11032.16399,5408.332599
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",MD,3818,7083.196962,6678.208748
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",ME,543,11002.71639,4531.760589
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",MI,5355,11978.1225,4927.538189
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",MN,2141,13566.7333,4921.288183
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",MO,3767,14611.19963,4369.855853
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",MS,2401,14413.59558,4192.667222
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",MT,363,10158.65289,4401.101929
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",NC,5051,13157.88478,4790.208276
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",ND,270,9324.862965,4498.855556
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",NE,852,14535.95657,4720.910798
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",NH,520,13424.89808,4658.346154
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",NJ,5341,37551.45609,5216.289459
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",NM,844,15600.54976,4951.57109
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",NV,858,27907.68298,4755.713287
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",NY,10655,18413.02027,6139.268231
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",OH,6119,13908.52182,4364.155254
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",OK,2777,12842.0785,4285.747569
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",OR,758,13111.39314,5010.230871
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",PA,6394,21864.0904,4771.162965
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",RI,364,15711.0522,5417.837912
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",SC,2847,17939.58939,4581.888303
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",SD,430,13808.21861,4608.460465
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",TN,4057,14271.63618,4148.313039
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",TX,11456,20261.68898,4587.9114
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",UT,565,11952.37168,4746.130974
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",VA,4001,14229.04099,4419.52037
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",VT,183,11481.46448,6101.284153
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",WA,1883,17265.17366,5004.637812
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",WI,2207,13556.40054,4737.272315
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",WV,1271,9782.277734,4199.81904
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",WY,212,14359.74528,6038.745283
682 - RENAL FAILURE W MCC,AK,62,50599.72581,17778.20968
682 - RENAL FAILURE W MCC,AL,1904,39804.88288,9769.641282
682 - RENAL FAILURE W MCC,AR,1090,31359.73853,10154.56514
682 - RENAL FAILURE W MCC,AZ,1350,41963.14296,11434.68296
682 - RENAL FAILURE W MCC,CA,7009,72127.94907,14548.13839
682 - RENAL FAILURE W MCC,CO,688,49460.25727,11474.17587
682 - RENAL FAILURE W MCC,CT,1380,36171.94058,13936.33551
682 - RENAL FAILURE W MCC,DC,427,40825.49883,15540.9719
682 - RENAL FAILURE W MCC,DE,373,30258.71314,12102.15818
682 - RENAL FAILURE W MCC,FL,7620,48664.96916,10507.38465
682 - RENAL FAILURE W MCC,GA,3520,32753.49034,10663.7125
682 - RENAL FAILURE W MCC,HI,144,35398.11111,14138.625
682 - RENAL FAILURE W MCC,IA,871,30831.73364,10243.04018
682 - RENAL FAILURE W MCC,ID,270,26196.62592,11236.2963
682 - RENAL FAILURE W MCC,IL,4847,41040.83516,11762.34351
682 - RENAL FAILURE W MCC,IN,2652,30959.78658,10738.42647
682 - RENAL FAILURE W MCC,KS,887,38257.5637,10099.44419
682 - RENAL FAILURE W MCC,KY,2111,28420.06679,10235.30175
682 - RENAL FAILURE W MCC,LA,1920,34569.49844,10221.79792
682 - RENAL FAILURE W MCC,MA,2384,22294.56753,12763.98196
682 - RENAL FAILURE W MCC,MD,2038,16365.94995,15407.79195
682 - RENAL FAILURE W MCC,ME,311,26140.37942,11297.38264
682 - RENAL FAILURE W MCC,MI,4616,27213.79354,11944.43826
682 - RENAL FAILURE W MCC,MN,953,35199.06086,12584.96747
682 - RENAL FAILURE W MCC,MO,2545,33726.6609,10216.56739
682 - RENAL FAILURE W MCC,MS,1244,35040.29662,10507.71544
682 - RENAL FAILURE W MCC,MT,126,25407.96032,10877.80952
682 - RENAL FAILURE W MCC,NC,4394,26631.81111,11435.33773
682 - RENAL FAILURE W MCC,ND,260,21844.49615,10517.62308
682 - RENAL FAILURE W MCC,NE,434,37525.17051,11122.61751
682 - RENAL FAILURE W MCC,NH,341,29042.65103,11452.91202
682 - RENAL FAILURE W MCC,NJ,3474,80918.50316,12608.37565
682 - RENAL FAILURE W MCC,NM,359,31901.2702,12195.51811
682 - RENAL FAILURE W MCC,NV,685,73277.92701,11932.30073
682 - RENAL FAILURE W MCC,NY,5589,42946.14028,15668.74468
682 - RENAL FAILURE W MCC,OH,4589,32860.59163,10522.93376
682 - RENAL FAILURE W MCC,OK,1236,37957.06149,10607.46278
682 - RENAL FAILURE W MCC,OR,594,29859.44781,11721.30808
682 - RENAL FAILURE W MCC,PA,4682,43565.53289,11197.6384
682 - RENAL FAILURE W MCC,RI,242,34913.4876,13176.09504
682 - RENAL FAILURE W MCC,SC,2066,37408.91336,10896.08809
682 - RENAL FAILURE W MCC,SD,157,40694.38216,11543.17835
682 - RENAL FAILURE W MCC,TN,3129,30685.26622,9923.424097
682 - RENAL FAILURE W MCC,TX,8059,44595.31741,10907.89453
682 - RENAL FAILURE W MCC,UT,331,27678.71903,10736.32629
682 - RENAL FAILURE W MCC,VA,3244,30289.83261,10420.83015
682 - RENAL FAILURE W MCC,VT,59,21663.47458,13741.28814
682 - RENAL FAILURE W MCC,WA,1678,36802.23123,11880.51847
682 - RENAL FAILURE W MCC,WI,1255,29908.82948,11292.96653
682 - RENAL FAILURE W MCC,WV,794,23117.53652,10082.28967
682 - RENAL FAILURE W MCC,WY,36,40397.63889,14419.44445
683 - RENAL FAILURE W CC,AK,147,29565.69388,10848.55102
683 - RENAL FAILURE W CC,AL,2580,25143.2938,6000.69845
683 - RENAL FAILURE W CC,AR,1603,18999.06488,6047.19713
683 - RENAL FAILURE W CC,AZ,2375,27218.24716,7010.441684
683 - RENAL FAILURE W CC,CA,9016,48439.25832,8967.197981
683 - RENAL FAILURE W CC,CO,1236,28838.0623,6755.249191
683 - RENAL FAILURE W CC,CT,2311,22173.52964,8399.423626
683 - RENAL FAILURE W CC,DC,590,25401.96102,9052.635593
683 - RENAL FAILURE W CC,DE,640,17539.10781,7334.84375
683 - RENAL FAILURE W CC,FL,11205,31773.34502,6341.745114
683 - RENAL FAILURE W CC,GA,5009,20835.95049,6506.823917
683 - RENAL FAILURE W CC,HI,235,22246.61277,9611.276596
683 - RENAL FAILURE W CC,IA,1481,16910.58339,6278.446995
683 - RENAL FAILURE W CC,ID,388,16551.28608,6569.662371
683 - RENAL FAILURE W CC,IL,7154,24746.60637,7043.694297
683 - RENAL FAILURE W CC,IN,3786,19771.6561,6516.391442
683 - RENAL FAILURE W CC,KS,1473,23627.0095,6288.063815
683 - RENAL FAILURE W CC,KY,3208,16968.95199,6346.055798
683 - RENAL FAILURE W CC,LA,2723,22786.41058,6275.499082
683 - RENAL FAILURE W CC,MA,4232,14100.58223,7793.394377
683 - RENAL FAILURE W CC,MD,3711,9262.242522,8723.97952
683 - RENAL FAILURE W CC,ME,682,15297.06305,6783.837243
683 - RENAL FAILURE W CC,MI,6103,16644.27445,7326.882681
683 - RENAL FAILURE W CC,MN,1844,19713.16323,7344.513557
683 - RENAL FAILURE W CC,MO,3489,21180.7495,6298.172542
683 - RENAL FAILURE W CC,MS,1885,22098.95597,6197.607958
683 - RENAL FAILURE W CC,MT,345,14985.26087,6417.405797
683 - RENAL FAILURE W CC,NC,6124,16704.52319,6948.51437
683 - RENAL FAILURE W CC,ND,386,12206.55441,6566.562176
683 - RENAL FAILURE W CC,NE,735,21734.8517,6612.491156
683 - RENAL FAILURE W CC,NH,571,18182.77408,6871.584939
683 - RENAL FAILURE W CC,NJ,5211,52442.88985,7686.397428
683 - RENAL FAILURE W CC,NM,546,22552.85714,7207.494505
683 - RENAL FAILURE W CC,NV,958,44532.10752,7535.172234
683 - RENAL FAILURE W CC,NY,8304,27773.83634,9220.589836
683 - RENAL FAILURE W CC,OH,6926,20094.74242,6487.132688
683 - RENAL FAILURE W CC,OK,2011,21220.28294,6389.866236
683 - RENAL FAILURE W CC,OR,760,17912.72368,7509.75921
683 - RENAL FAILURE W CC,PA,7325,29332.68724,7033.782662
683 - RENAL FAILURE W CC,RI,509,21210.17485,8030.451867
683 - RENAL FAILURE W CC,SC,3244,24366.61529,6649.454686
683 - RENAL FAILURE W CC,SD,329,23317.03343,7474.978723
683 - RENAL FAILURE W CC,TN,4182,19625.28527,6067.433764
683 - RENAL FAILURE W CC,TX,11210,29456.10696,6717.358341
683 - RENAL FAILURE W CC,UT,512,16833.93164,6731.451172
683 - RENAL FAILURE W CC,VA,4756,19940.29037,6384.001472
683 - RENAL FAILURE W CC,VT,174,13148.98276,8768.178161
683 - RENAL FAILURE W CC,WA,2370,23089.8557,7310.003797
683 - RENAL FAILURE W CC,WI,2319,18346.32988,6871.25787
683 - RENAL FAILURE W CC,WV,1430,13698.98951,6153.132168
683 - RENAL FAILURE W CC,WY,101,18716.91089,8934.049504
684 - RENAL FAILURE W/O CC/MCC,AL,344,17427.12791,3888.125
